scenario_id,group,first_hour,policy,smartds_mapping_index,true_road_persistence,true_spatial_spread,true_power_persistence,true_pr_coupling,true_pc_coupling,true_comm_persistence,true_rc_coupling,true_cr_coupling,true_cp_coupling,cost,mobility_delay,unserved_energy,comm_loss,feeder_margin_exceedance,power_service_loss,peak_risk,served_mobility,total_mobility,requested_restoration,executed_restoration,requested_charge_capacity,executed_charge_capacity,smartds_curtailed_energy_kwh,smartds_raw_infeasible_hours,smartds_projected_infeasible_hours,min_voltage_pu,voltage_violation_pu_hours,voltage_violating_bus_hours,thermal_overload_pu_hours,thermal_overloaded_branch_hours,losses_mwh,service_continuity,mean_control_action_fraction,mean_smartds_projection_fraction,crew_job_count,crew_jobs_dispatched,crew_jobs_completed,crew_completion_fraction,crew_mean_completion_h,crew_total_travel_h,crew_completion_events,crew_routes,crew_route_source_policy,route_score,latency_ms
0,nominal,50716,static,0,0.8813455343815371,0.2644092295091314,0.778513805972404,0.016386059363011907,0.22573487788842098,0.5241902727000516,0.02710499626510095,0.04446387448002545,0.018106644547472274,4531.460601806641,0.0,1543.9313354492188,304.2583599090576,0.0,1.324535872981869e-06,338.0669860839844,0.0,0.0,26.0,24.0,3532.0499267578125,3532.0499267578125,0.0,0,0,0.9831653950263027,0.0,0,0.0,0,0.8576080347384497,0.0,1.0,1.0,26,26,24,0.9230769230769231,2.2173076923076924,2.533333333333333,B012@0.317;B014@0.317;B015@0.317;B016@0.567;B017@0.567;B021@0.567;B022@0.617;B030@0.833;B000@0.867;B049@0.917;B045@0.983;B028@1.300;B029@1.333;B039@1.417;B020@1.650;B027@1.800;B023@2.117;B002@2.517;B024@2.683;B040@3.267;B011@3.650;B034@4.367;B018@4.467;B001@5.683;B013@6.900;B035@7.633,v0:B022@0.617|B049@0.917|B039@1.417|B002@2.517|B034@4.367|B035@7.633;v1:B012@0.317|B016@0.567|B030@0.833|B029@1.333|B023@2.117|B011@3.650|B013@6.900;v2:B014@0.317|B017@0.567|B000@0.867|B028@1.300|B027@1.800|B040@3.267|B001@5.683;v3:B015@0.317|B021@0.567|B045@0.983|B020@1.650|B024@2.683|B018@4.467,static,nan,0.7144335346917311
0,nominal,50716,greedy,0,0.8813455343815371,0.2644092295091314,0.778513805972404,0.016386059363011907,0.22573487788842098,0.5241902727000516,0.02710499626510095,0.04446387448002545,0.018106644547472274,1823.7553901672363,0.0,627.7709808349609,112.67700338363647,0.0,1.231653413924505e-06,287.7252502441406,0.0,0.0,26.0,24.0,3532.0499267578125,3532.0499267578125,0.0,0,0,0.972553773739053,0.0,0,0.0,0,0.9003446114628004,0.0,1.0,1.0,26,26,24,0.9230769230769231,2.1948717948717946,2.283333333333333,B012@0.317;B014@0.317;B015@0.567;B016@0.567;B029@0.583;B022@0.617;B017@0.817;B021@0.817;B030@0.833;B049@0.917;B000@1.117;B045@1.183;B028@1.283;B020@1.317;B039@1.700;B027@1.783;B023@1.933;B002@2.250;B024@2.900;B040@3.217;B011@3.500;B034@4.100;B018@4.683;B001@5.633;B013@6.750;B035@7.367,v0:B029@0.583|B030@0.833|B000@1.117|B023@1.933|B040@3.217|B001@5.633;v1:B022@0.617|B049@0.917|B045@1.183|B039@1.700|B024@2.900|B018@4.683;v2:B012@0.317|B015@0.567|B017@0.817|B028@1.283|B027@1.783|B011@3.500|B013@6.750;v3:B014@0.317|B016@0.567|B021@0.817|B020@1.317|B002@2.250|B034@4.100|B035@7.367,greedy,nan,0.580233366539081
0,nominal,50716,forecast_matched,0,0.8813455343815371,0.2644092295091314,0.778513805972404,0.016386059363011907,0.22573487788842098,0.5241902727000516,0.02710499626510095,0.04446387448002545,0.018106644547472274,1823.7553901672363,0.0,627.7709808349609,112.67700338363647,0.0,1.231653413924505e-06,287.7252502441406,0.0,0.0,26.0,24.0,3532.0499267578125,3532.0499267578125,0.0,0,0,0.9725537737948595,0.0,0,0.0,0,0.9003445717314991,0.0,1.0,1.0,26,26,24,0.9230769230769231,2.1948717948717946,2.283333333333333,B012@0.317;B014@0.317;B015@0.567;B016@0.567;B029@0.583;B022@0.617;B017@0.817;B021@0.817;B030@0.833;B049@0.917;B000@1.117;B045@1.183;B028@1.283;B020@1.317;B039@1.700;B027@1.783;B023@1.933;B002@2.250;B024@2.900;B040@3.217;B011@3.500;B034@4.100;B018@4.683;B001@5.633;B013@6.750;B035@7.367,v0:B029@0.583|B030@0.833|B000@1.117|B023@1.933|B040@3.217|B001@5.633;v1:B022@0.617|B049@0.917|B045@1.183|B039@1.700|B024@2.900|B018@4.683;v2:B012@0.317|B015@0.567|B017@0.817|B028@1.283|B027@1.783|B011@3.500|B013@6.750;v3:B014@0.317|B016@0.567|B021@0.817|B020@1.317|B002@2.250|B034@4.100|B035@7.367,forecast_matched,6.0,40.09898332878947
0,nominal,50716,pc_rollout,0,0.8813455343815371,0.2644092295091314,0.778513805972404,0.016386059363011907,0.22573487788842098,0.5241902727000516,0.02710499626510095,0.04446387448002545,0.018106644547472274,1823.7553901672363,0.0,627.7709808349609,112.67700338363647,0.0,1.231653413924505e-06,287.7252502441406,0.0,0.0,26.0,24.0,3532.0499267578125,3532.0499267578125,0.0,0,0,0.9725537737948595,0.0,0,0.0,0,0.9003445717314991,0.0,1.0,1.0,26,26,24,0.9230769230769231,2.1948717948717946,2.283333333333333,B012@0.317;B014@0.317;B015@0.567;B016@0.567;B029@0.583;B022@0.617;B017@0.817;B021@0.817;B030@0.833;B049@0.917;B000@1.117;B045@1.183;B028@1.283;B020@1.317;B039@1.700;B027@1.783;B023@1.933;B002@2.250;B024@2.900;B040@3.217;B011@3.500;B034@4.100;B018@4.683;B001@5.633;B013@6.750;B035@7.367,v0:B029@0.583|B030@0.833|B000@1.117|B023@1.933|B040@3.217|B001@5.633;v1:B022@0.617|B049@0.917|B045@1.183|B039@1.700|B024@2.900|B018@4.683;v2:B012@0.317|B015@0.567|B017@0.817|B028@1.283|B027@1.783|B011@3.500|B013@6.750;v3:B014@0.317|B016@0.567|B021@0.817|B020@1.317|B002@2.250|B034@4.100|B035@7.367,forecast_matched,0.2519513685617329,48.94741663398842
0,nominal,50716,robust_pc_rollout,0,0.8813455343815371,0.2644092295091314,0.778513805972404,0.016386059363011907,0.22573487788842098,0.5241902727000516,0.02710499626510095,0.04446387448002545,0.018106644547472274,1823.7553901672363,0.0,627.7709808349609,112.67700338363647,0.0,1.231653413924505e-06,287.7252502441406,0.0,0.0,26.0,24.0,3532.0499267578125,3532.0499267578125,0.0,0,0,0.9725537737948595,0.0,0,0.0,0,0.9003445717314991,0.0,1.0,1.0,26,26,24,0.9230769230769231,2.1948717948717946,2.283333333333333,B012@0.317;B014@0.317;B015@0.567;B016@0.567;B029@0.583;B022@0.617;B017@0.817;B021@0.817;B030@0.833;B049@0.917;B000@1.117;B045@1.183;B028@1.283;B020@1.317;B039@1.700;B027@1.783;B023@1.933;B002@2.250;B024@2.900;B040@3.217;B011@3.500;B034@4.100;B018@4.683;B001@5.633;B013@6.750;B035@7.367,v0:B029@0.583|B030@0.833|B000@1.117|B023@1.933|B040@3.217|B001@5.633;v1:B022@0.617|B049@0.917|B045@1.183|B039@1.700|B024@2.900|B018@4.683;v2:B012@0.317|B015@0.567|B017@0.817|B028@1.283|B027@1.783|B011@3.500|B013@6.750;v3:B014@0.317|B016@0.567|B021@0.817|B020@1.317|B002@2.250|B034@4.100|B035@7.367,forecast_matched,0.3810062714030376,189.93468334277472
0,nominal,50716,oracle,0,0.8813455343815371,0.2644092295091314,0.778513805972404,0.016386059363011907,0.22573487788842098,0.5241902727000516,0.02710499626510095,0.04446387448002545,0.018106644547472274,38.712267571065844,0.0,9.80853271484375,7.770636558532715,0.0,8.646559663816333e-07,30.36399269104004,0.0,0.0,26.0,24.0,3532.0496826171875,3532.0496826171875,0.0,0,0,0.9684363749369151,0.0,0,0.0,0,0.929433746938158,0.0,1.0,1.0,26,26,24,0.9230769230769231,2.4108974358974358,2.65,B029@0.583;B022@0.617;B030@0.833;B023@0.850;B049@0.917;B012@1.100;B024@1.100;B014@1.133;B045@1.183;B015@1.350;B016@1.383;B017@1.383;B021@1.600;B000@1.617;B028@1.850;B020@1.883;B039@2.267;B027@2.300;B002@2.817;B040@3.317;B034@3.783;B011@4.017;B018@4.750;B001@5.733;B035@7.050;B013@7.267,v0:B029@0.583|B030@0.833|B012@1.100|B015@1.350|B021@1.600|B039@2.267|B034@3.783|B035@7.050;v1:B022@0.617|B049@0.917|B045@1.183|B000@1.617|B027@2.300|B011@4.017|B013@7.267;v2:B023@0.850|B014@1.133|B016@1.383|B028@1.850|B040@3.317|B001@5.733;v3:B024@1.100|B017@1.383|B020@1.883|B002@2.817|B018@4.750,oracle,nan,6.872483296319842
1,single_domain,48103,static,1,0.6042455462545762,0.15224171627043032,0.7675379716624792,0.025525313648783472,0.2257990423889295,0.5686307552462946,0.0381065720424286,0.024698662313610703,0.04101569416077092,327.3400685740635,0.1527254283428192,109.11754608154297,23.940558791160583,0.0,0.40977205413537376,315.67047119140625,1.8472745418548584,2.0,32.0,26.0,3532.0499267578125,3531.5654296875,0.0,0,0,0.989115690652648,0.0,0,0.0,0,0.8421825119131038,0.9236372709274292,0.9998815457026163,1.0,32,32,26,0.8125,3.7640624999999996,2.5833333333333335,B007@0.317;B031@0.633;B008@0.817;B004@0.917;B040@0.950;B010@1.150;B032@1.250;B009@1.350;B037@1.417;B042@1.500;B046@1.667;B026@1.717;B043@1.750;B022@1.867;B035@2.183;B039@2.267;B045@2.433;B019@2.450;B044@2.950;B048@3.033;B025@3.417;B041@3.717;B034@4.200;B006@4.300;B003@5.133;B001@5.583;B049@6.467;B038@7.067;B005@8.883;B036@9.367;B033@14.483;B020@15.217,v0:B007@0.317|B031@0.633|B040@0.950|B009@1.350|B026@1.717|B019@2.450|B041@3.717|B001@5.583|B036@9.367;v1:B008@0.817|B010@1.150|B037@1.417|B046@1.667|B035@2.183|B044@2.950|B034@4.200|B049@6.467|B033@14.483;v2:B004@0.917|B032@1.250|B042@1.500|B043@1.750|B039@2.267|B048@3.033|B006@4.300|B038@7.067|B020@15.217;v3:B022@1.867|B045@2.433|B025@3.417|B003@5.133|B005@8.883,static,nan,0.6297500027964512
1,single_domain,48103,greedy,1,0.6042455462545762,0.15224171627043032,0.7675379716624792,0.025525313648783472,0.2257990423889295,0.5686307552462946,0.0381065720424286,0.024698662313610703,0.04101569416077092,318.6395252351649,0.05859978124499321,109.39910125732422,19.32351016998291,0.0,0.4105314524935011,316.9100341796875,1.941400170326233,2.0,32.0,26.0,3532.0498657226562,3532.0498657226562,0.0,0,0,0.9891153700987468,0.0,0,0.0,0,0.8421602230224463,0.9707000851631165,1.0,1.0,32,32,26,0.8125,3.6296875,2.816666666666667,B010@0.350;B026@0.483;B037@0.617;B008@0.817;B009@0.850;B046@0.867;B004@0.917;B007@1.067;B032@1.133;B040@1.250;B042@1.250;B031@1.383;B043@1.383;B035@1.767;B019@1.817;B039@1.900;B045@2.000;B044@2.533;B048@2.650;B025@2.883;B006@3.267;B034@3.783;B041@4.000;B003@4.600;B001@5.067;B022@5.600;B049@6.367;B038@7.367;B036@8.850;B005@9.433;B033@14.383;B020@15.517,v0:B010@0.350|B037@0.617|B046@0.867|B032@1.133|B043@1.383|B039@1.900|B025@2.883|B003@4.600|B038@7.367|B020@15.517;v1:B026@0.483|B009@0.850|B040@1.250|B019@1.817|B048@2.650|B041@4.000|B049@6.367|B033@14.383;v2:B008@0.817|B007@1.067|B031@1.383|B045@2.000|B006@3.267|B001@5.067|B036@8.850;v3:B004@0.917|B042@1.250|B035@1.767|B044@2.533|B034@3.783|B022@5.600|B005@9.433,greedy,nan,0.6038498443861803
1,single_domain,48103,forecast_matched,1,0.6042455462545762,0.15224171627043032,0.7675379716624792,0.025525313648783472,0.2257990423889295,0.5686307552462946,0.0381065720424286,0.024698662313610703,0.04101569416077092,318.6395252351649,0.05859978124499321,109.39910125732422,19.32351016998291,0.0,0.4105314524935011,316.9100341796875,1.941400170326233,2.0,32.0,26.0,3532.0498657226562,3532.0498657226562,0.0,0,0,0.9891153700987468,0.0,0,0.0,0,0.8421602215248682,0.9707000851631165,1.0,1.0,32,32,26,0.8125,3.6296875,2.816666666666667,B010@0.350;B026@0.483;B037@0.617;B008@0.817;B009@0.850;B046@0.867;B004@0.917;B007@1.067;B032@1.133;B040@1.250;B042@1.250;B031@1.383;B043@1.383;B035@1.767;B019@1.817;B039@1.900;B045@2.000;B044@2.533;B048@2.650;B025@2.883;B006@3.267;B034@3.783;B041@4.000;B003@4.600;B001@5.067;B022@5.600;B049@6.367;B038@7.367;B036@8.850;B005@9.433;B033@14.383;B020@15.517,v0:B010@0.350|B037@0.617|B046@0.867|B032@1.133|B043@1.383|B039@1.900|B025@2.883|B003@4.600|B038@7.367|B020@15.517;v1:B026@0.483|B009@0.850|B040@1.250|B019@1.817|B048@2.650|B041@4.000|B049@6.367|B033@14.383;v2:B008@0.817|B007@1.067|B031@1.383|B045@2.000|B006@3.267|B001@5.067|B036@8.850;v3:B004@0.917|B042@1.250|B035@1.767|B044@2.533|B034@3.783|B022@5.600|B005@9.433,forecast_matched,6.416666666666666,37.56848334645232
1,single_domain,48103,pc_rollout,1,0.6042455462545762,0.15224171627043032,0.7675379716624792,0.025525313648783472,0.2257990423889295,0.5686307552462946,0.0381065720424286,0.024698662313610703,0.04101569416077092,318.6395252351649,0.05859978124499321,109.39910125732422,19.32351016998291,0.0,0.4105314524935011,316.9100341796875,1.941400170326233,2.0,32.0,26.0,3532.0498657226562,3532.0498657226562,0.0,0,0,0.9891153700987468,0.0,0,0.0,0,0.8421602215248682,0.9707000851631165,1.0,1.0,32,32,26,0.8125,3.6296875,2.816666666666667,B010@0.350;B026@0.483;B037@0.617;B008@0.817;B009@0.850;B046@0.867;B004@0.917;B007@1.067;B032@1.133;B040@1.250;B042@1.250;B031@1.383;B043@1.383;B035@1.767;B019@1.817;B039@1.900;B045@2.000;B044@2.533;B048@2.650;B025@2.883;B006@3.267;B034@3.783;B041@4.000;B003@4.600;B001@5.067;B022@5.600;B049@6.367;B038@7.367;B036@8.850;B005@9.433;B033@14.383;B020@15.517,v0:B010@0.350|B037@0.617|B046@0.867|B032@1.133|B043@1.383|B039@1.900|B025@2.883|B003@4.600|B038@7.367|B020@15.517;v1:B026@0.483|B009@0.850|B040@1.250|B019@1.817|B048@2.650|B041@4.000|B049@6.367|B033@14.383;v2:B008@0.817|B007@1.067|B031@1.383|B045@2.000|B006@3.267|B001@5.067|B036@8.850;v3:B004@0.917|B042@1.250|B035@1.767|B044@2.533|B034@3.783|B022@5.600|B005@9.433,forecast_matched,6.54329374604261,44.74908346310258
